_ t h	0.0198300283286119
h e _	0.0169971671388102
t h e	0.0169971671388102
n d _	0.016052880075543
e _ a	0.0151085930122757
e _ t	0.0141643059490085
r e _	0.0141643059490085
e _ c	0.0132200188857413
_ c h	0.012275731822474
a r e	0.012275731822474
c h a	0.012275731822474
o n s	0.012275731822474
_ a r	0.0113314447592068
a m p	0.0113314447592068
h a m	0.0113314447592068
i o n	0.0113314447592068
m p i	0.0113314447592068
p i o	0.0113314447592068
_ o n	0.0103871576959396
\n W e	0.0084985835694051
_ m y	0.0084985835694051
W e _	0.0084985835694051
a n d	0.0084985835694051
m y _	0.0084985835694051
_ a n	0.00755429650613787
A n d	0.00755429650613787
d _ o	0.00661000944287063
m e _	0.00661000944287063
n s .	0.00661000944287063
\n A n	0.0056657223796034
_ w e	0.0056657223796034
' v e	0.0056657223796034
. \n W	0.0056657223796034
I ' v	0.0056657223796034
e _ w	0.0056657223796034
e n d	0.0056657223796034
i m e	0.0056657223796034
s . \n	0.0056657223796034
v e _	0.0056657223796034
d . \n	0.00472143531633617
e d _	0.00472143531633617
f o r	0.00472143531633617
o n _	0.00472143531633617
o s e	0.00472143531633617
\n I '	0.00377714825306893
\n N o	0.00377714825306893
_ f o	0.00377714825306893
_ g o	0.00377714825306893
_ l o	0.00377714825306893
_ o f	0.00377714825306893
